session_date,user_id,visits,pageviews,transactions,revenue,device,country
2016-09-28,5509334298351335967,1,1,,,desktop,United States
2016-09-28,5573700722254437169,1,1,,,desktop,Iraq
2016-09-28,9574672966274899445,1,1,,,desktop,Germany
2016-09-28,6440774356908289398,1,1,,,desktop,United States
2016-09-09,0622639882877281091,1,1,,,desktop,India
2016-09-09,1822440751943797897,1,1,,,desktop,Netherlands
2016-09-09,0483566985845680234,1,1,,,mobile,Thailand
2016-09-09,1993009326718738483,1,1,,,desktop,Thailand
2016-09-09,1342799978382674046,1,1,,,desktop,United States
2016-09-09,7526838220709376509,1,1,,,mobile,(not set)
2016-09-09,2365897430471045998,1,1,,,desktop,United States
2016-09-09,0705636507060573207,1,1,,,mobile,Germany
2016-09-09,843916951026718940,1,1,,,desktop,United States
2016-09-09,3181899038813218724,1,1,,,desktop,India
2016-09-09,9105433021124000307,1,1,,,desktop,United Kingdom
2016-09-09,8291198236343427263,1,1,,,desktop,Mexico
2016-09-09,308385854970781659,1,1,,,desktop,Japan
2016-09-09,3913048029893787380,1,1,,,desktop,Turkey
2016-09-09,8083770160726731155,1,1,,,desktop,Turkey
2016-09-09,5440818442062618931,1,1,,,desktop,Brazil
2016-09-09,8587982090620593523,1,1,,,desktop,Brazil
2016-09-09,7494216891920505587,1,1,,,desktop,Brazil
2016-09-09,4351973727536172660,1,1,,,desktop,Peru
2016-09-09,0949718915643445721,1,1,,,desktop,United States
2016-09-09,5031234556107572838,1,1,,,desktop,United States
2016-09-09,5556519873090300831,1,1,,,desktop,United States
2016-09-09,2297116602622133388,1,1,,,desktop,Romania
2016-09-09,929960302047868241,1,1,,,desktop,Philippines
2016-09-09,9344032810404401834,1,1,,,desktop,United States
2016-09-09,3133642854588354966,1,2,,,desktop,Canada
2016-09-09,7795773245733973722,1,2,,,desktop,United States
2016-09-09,6745588394874034791,1,2,,,mobile,United States
2016-09-09,7802882598464653370,1,2,,,desktop,Poland
2016-09-09,2364449818766266922,1,2,,,desktop,Thailand
2016-09-09,286404408163213594,1,2,,,desktop,United States
2016-09-09,7090713232416560845,1,2,,,desktop,United States
2016-09-09,8667078550242826019,1,3,,,desktop,Germany
2016-09-09,5479115498614630602,1,3,,,desktop,United States
2016-09-09,8590499948746957402,1,2,,,desktop,United States
2016-09-09,8963963768552251873,1,2,,,desktop,Taiwan
2016-09-09,0042457324875020383,1,2,,,desktop,United States
2016-09-09,7987603745719780428,1,3,,,desktop,India
2016-09-09,7866886142735069264,1,4,,,desktop,United States
2016-09-09,2656385077897383189,1,5,,,desktop,United States
2016-09-09,1870797844186586403,1,5,,,desktop,United States
2016-09-09,3865775300505393372,1,7,,,desktop,United States
2016-09-09,4957244955018681860,1,7,,,desktop,United States
2016-09-09,7880096448936301883,1,12,,,mobile,United States
2016-09-09,2987623305776629986,1,19,,,desktop,United States
2016-09-09,6659745512483805160,1,15,,,desktop,Canada
2016-09-09,7718460789580849626,1,18,1,27.01,desktop,United States
2016-09-09,3728171631559773679,1,16,,,desktop,United States
2016-09-09,3915384889161784454,1,30,1,157.75,desktop,United States
2016-09-09,1437845082927694930,1,34,,,desktop,United States
2016-09-09,8108754119892479502,1,32,,,desktop,United States
2016-09-09,5179406468603236023,1,44,1,117.26,desktop,United States
2016-09-03,5868548414606096753,1,2,,,mobile,United States
2016-09-03,6787702803610585184,1,4,,,desktop,Colombia
2016-09-03,4877789207165448044,1,6,,,mobile,United States
2016-09-03,5059486504669537204,1,8,,,desktop,United States
2016-09-03,4962329323479469422,1,28,1,22.09,desktop,United States
2016-09-03,6158640479836950267,1,1,,,desktop,Denmark
2016-09-03,7936508214211220776,1,1,,,desktop,Bulgaria
2016-09-03,632311525788805111,1,1,,,desktop,Guatemala
2016-09-03,1343599778354594761,1,1,,,desktop,Bolivia
2016-09-03,3342657252678823159,1,1,,,desktop,Tunisia
2016-09-03,7652268297437878022,1,1,,,desktop,Thailand
2016-09-03,2826263060925129908,1,1,,,desktop,Romania
2016-09-03,4481165383101228248,1,1,,,mobile,United States
2016-09-03,6601077985861081675,1,1,,,desktop,Indonesia
2016-09-03,4035053675073680815,1,1,,,desktop,France
2016-09-03,6744855564480982304,1,1,,,desktop,United States
2016-09-03,8185737720619997627,1,1,,,desktop,India
2016-09-03,5627468418706344324,1,1,,,desktop,United Kingdom
2016-09-03,0242756233887488144,1,1,,,desktop,Japan
2016-09-03,465896499392648309,1,1,,,desktop,Poland
2016-09-03,5470779731692649642,1,1,,,desktop,Turkey
2016-09-03,1376910126904836188,1,1,,,desktop,Mexico
2016-09-03,3139278532067746269,1,1,,,desktop,Canada
2016-09-03,7470419819269259989,1,2,,,desktop,Turkey
2016-09-03,4186434179887307955,1,2,,,desktop,Singapore
2016-09-03,6402970374365659470,1,2,,,desktop,United States
2016-09-03,4014645618689747773,1,5,,,desktop,United States
2016-09-03,3736323930788120708,1,2,,,desktop,Japan
2016-09-03,6116040223149628492,1,1,,,mobile,United States
2016-09-03,0854852953664153596,1,1,,,mobile,United States
2016-09-03,4919548630609005323,1,2,,,mobile,United States
2016-09-22,2537932723648109388,1,3,,,desktop,United States
2016-09-22,4696430940718944767,1,3,,,desktop,United States
2016-09-22,2567380219825965707,1,3,,,mobile,France
2016-09-22,7903430694567010210,1,3,,,desktop,Italy
2016-09-22,3428855719440755789,1,3,,,desktop,United States
2016-09-22,9206197804177128967,1,6,,,mobile,United States
2016-09-22,8673397351931592726,1,5,,,mobile,United States
2016-09-22,288354683935507783,1,10,,,desktop,Netherlands
2016-09-22,9754527511343864991,1,11,,,desktop,United States
2016-09-22,9916152929787974730,1,8,,,desktop,Germany
2016-09-22,6588500311054802771,1,16,,,desktop,Netherlands
2016-09-22,4690749138867130037,1,19,,,desktop,United States
2016-09-22,6733008318698748814,1,30,,,desktop,France
2016-09-22,4201585802416404333,1,1,,,mobile,Egypt
2016-09-22,4201585802416404333,1,1,,,mobile,Egypt
2016-09-22,652029692927546731,1,1,,,mobile,India
2016-09-22,3608475193341679870,1,1,,,desktop,United States
2016-09-22,4368211177906872090,1,1,,,mobile,India
2016-09-22,6430328559588314161,1,1,,,desktop,United States
2016-09-22,8948814419806032102,1,1,,,mobile,United States
2016-09-22,9984145640832706218,1,1,,,mobile,Peru
2016-09-22,3386836076908806524,1,1,,,desktop,Pakistan
2016-09-22,4473383381803470618,1,1,,,desktop,Slovakia
2016-09-22,4802285715429241194,1,1,,,desktop,Vietnam
2016-09-22,8489620310463617334,1,1,,,desktop,Israel
2016-09-22,026922303609755566,1,1,,,mobile,Austria
